Timestamp,Viewer IPs,User ID,Country,Sport,Duration,Device,Channel
2024-06-09 20:00:00,113.37.113.32,14438,Chile,Swimming,50,Mobile,Live Sports
2024-06-07 22:00:00,81.167.19.151,16693,Chile,Snowboarding,40,Tablet,Live Sports
2024-06-07 11:00:00,176.92.86.149,19804,Mexico,Hockey,50,Tablet,Events Channel 2
2024-06-10 13:00:00,116.36.29.139,16704,Mexico,Tennis,70,Mobile,Live Sports
2024-06-08 21:00:00,251.247.190.227,15554,Canada,Swimming,90,Tablet,Events Channel 2
2024-06-10 19:00:00,66.118.173.15,15719,Canada,Basketball,120,Mobile,Live Sports
2024-06-08 12:00:00,32.219.79.121,19848,Brazil,Tennis,80,Tablet,Main Channel
2024-06-08 17:00:00,249.192.226.31,10558,Brazil,Snowboarding,10,Mobile,Main Channel
2024-06-07 02:00:00,228.234.163.140,18359,Chile,Soccer,70,Mobile,Main Channel
2024-06-09 16:00:00,214.46.121.215,12817,South Africa,Basketball,80,Mobile,Main Channel
2024-06-10 23:00:00,171.85.29.184,18728,Mexico,Basketball,70,Tablet,Main Channel
2024-06-10 18:00:00,150.119.145.13,16974,South Africa,Hockey,90,Tablet,Live Sports
2024-06-07 19:00:00,175.97.75.1,10296,South Africa,Snowboarding,10,Desktop,Events Channel 2
2024-06-09 19:00:00,227.163.221.55,15622,Namibia,Hockey,50,Mobile,Events Channel 2
2024-06-07 13:00:00,97.239.235.33,12720,Chile,Tennis,30,Mobile,Main Channel
2024-06-07 16:00:00,180.164.245.163,10025,USA,Basketball,120,Mobile,Events Channel 2
2024-06-09 03:00:00,18.178.86.190,13124,Chile,Soccer,40,Mobile,Main Channel
2024-06-07 04:00:00,110.105.216.34,10129,Namibia,Snowboarding,50,Mobile,Live Sports
2024-06-07 00:00:00,78.108.189.206,11724,USA,Basketball,120,Tablet,Events Channel 2
2024-06-10 15:00:00,150.77.189.182,10670,Brazil,Tennis,40,Tablet,Events Channel 2
2024-06-07 02:00:00,50.91.221.150,11235,Mexico,Tennis,90,Tablet,Main Channel
2024-06-08 09:00:00,149.149.191.73,11835,Canada,Tennis,40,Mobile,Live Sports
2024-06-07 00:00:00,109.239.223.23,12524,Mexico,Snowboarding,90,Mobile,Live Sports
2024-06-09 16:00:00,19.98.175.60,13752,Mexico,Hockey,60,Tablet,Live Sports
2024-06-09 00:00:00,89.223.221.11,17279,Brazil,Snowboarding,90,Mobile,Live Sports
2024-06-09 06:00:00,116.196.114.210,16141,Canada,Snowboarding,70,Tablet,Main Channel
2024-06-09 16:00:00,233.75.60.76,13086,USA,Basketball,70,Desktop,Live Sports
2024-06-10 08:00:00,67.174.191.236,17086,South Africa,Soccer,30,Tablet,Events Channel 2
2024-06-08 21:00:00,195.138.57.94,12675,Namibia,Basketball,70,Mobile,Live Sports
2024-06-09 09:00:00,225.78.152.65,16682,South Africa,Hockey,70,Mobile,Live Sports
2024-06-07 00:00:00,48.173.225.51,19361,Chile,Hockey,60,Desktop,Events Channel 2
2024-06-08 18:00:00,80.13.18.157,14221,Namibia,Basketball,50,Tablet,Main Channel
2024-06-08 05:00:00,214.31.67.175,11223,South Africa,Tennis,80,Mobile,Main Channel
2024-06-08 08:00:00,139.139.197.93,10081,Canada,Tennis,70,Desktop,Events Channel 2
2024-06-07 18:00:00,56.24.31.155,18111,Mexico,Basketball,70,Mobile,Events Channel 2
2024-06-09 04:00:00,217.213.33.176,13445,Canada,Hockey,30,Desktop,Main Channel
2024-06-08 22:00:00,142.31.33.48,10265,Chile,Basketball,10,Desktop,Events Channel 2
2024-06-08 10:00:00,213.190.212.137,11859,USA,Soccer,60,Mobile,Events Channel 2
2024-06-07 14:00:00,127.248.148.198,16448,Namibia,Snowboarding,30,Tablet,Live Sports
2024-06-07 12:00:00,110.62.117.184,12482,Brazil,Basketball,90,Mobile,Events Channel 2
2024-06-07 03:00:00,106.115.248.39,14795,Brazil,Swimming,30,Tablet,Events Channel 2
2024-06-10 00:00:00,208.211.91.68,12928,South Africa,Swimming,10,Mobile,Events Channel 2
2024-06-07 16:00:00,120.179.207.6,10570,Brazil,Snowboarding,30,Desktop,Events Channel 2
2024-06-10 01:00:00,92.157.176.138,19419,South Africa,Hockey,60,Desktop,Main Channel
2024-06-10 09:00:00,85.68.125.74,14442,Canada,Snowboarding,80,Desktop,Live Sports
2024-06-08 11:00:00,102.220.45.199,17650,South Africa,Snowboarding,90,Desktop,Events Channel 2
2024-06-09 11:00:00,233.252.194.156,19391,Chile,Hockey,90,Desktop,Events Channel 2
2024-06-09 22:00:00,189.110.197.30,16781,Brazil,Soccer,90,Desktop,Main Channel
2024-06-07 01:00:00,176.202.55.176,18974,Canada,Snowboarding,50,Desktop,Events Channel 2
2024-06-10 05:00:00,8.251.148.65,15143,Chile,Soccer,80,Mobile,Main Channel
2024-06-09 13:00:00,80.150.130.165,12697,Chile,Swimming,60,Desktop,Events Channel 2
2024-06-09 03:00:00,208.227.45.93,17072,Brazil,Basketball,90,Mobile,Live Sports
2024-06-10 15:00:00,98.3.204.146,10412,Namibia,Hockey,80,Tablet,Main Channel
2024-06-08 12:00:00,32.238.68.220,16181,Namibia,Basketball,40,Tablet,Main Channel
2024-06-08 11:00:00,19.241.79.218,18512,Canada,Soccer,80,Tablet,Live Sports
2024-06-10 01:00:00,186.69.130.208,11080,South Africa,Tennis,30,Mobile,Main Channel
2024-06-08 17:00:00,110.238.46.147,14266,USA,Basketball,70,Mobile,Live Sports
2024-06-10 01:00:00,210.168.106.196,14664,South Africa,Hockey,80,Desktop,Events Channel 2
2024-06-10 02:00:00,169.116.161.77,10113,Mexico,Hockey,80,Tablet,Events Channel 2
2024-06-07 20:00:00,215.139.111.108,19583,Canada,Hockey,70,Mobile,Main Channel
2024-06-10 03:00:00,200.188.81.242,16257,Chile,Hockey,80,Tablet,Events Channel 2
2024-06-10 07:00:00,116.193.204.99,17328,Canada,Soccer,60,Desktop,Events Channel 2
2024-06-08 06:00:00,150.151.75.222,11207,Canada,Snowboarding,50,Tablet,Events Channel 2
2024-06-10 03:00:00,241.142.40.9,19163,Brazil,Basketball,70,Tablet,Main Channel
2024-06-07 12:00:00,15.89.65.190,12901,Chile,Hockey,70,Desktop,Main Channel
2024-06-08 00:00:00,16.169.102.14,18930,Chile,Soccer,80,Tablet,Live Sports
2024-06-10 19:00:00,127.248.148.198,11313,Namibia,Basketball,10,Mobile,Live Sports
2024-06-09 17:00:00,127.192.107.48,12641,South Africa,Swimming,30,Desktop,Events Channel 2
2024-06-09 00:00:00,96.68.145.184,16368,South Africa,Basketball,50,Desktop,Main Channel
2024-06-09 14:00:00,89.19.200.62,11032,USA,Swimming,30,Mobile,Main Channel
2024-06-09 12:00:00,141.9.111.89,10235,Namibia,Soccer,70,Tablet,Live Sports
2024-06-09 12:00:00,57.130.97.225,11470,USA,Hockey,30,Mobile,Events Channel 2
2024-06-10 03:00:00,210.208.92.142,13558,USA,Basketball,40,Tablet,Live Sports
2024-06-10 05:00:00,194.242.144.228,16753,Mexico,Soccer,40,Tablet,Main Channel
2024-06-07 05:00:00,37.164.246.103,12527,Brazil,Swimming,80,Mobile,Live Sports
2024-06-08 05:00:00,195.209.26.92,15369,USA,Swimming,60,Mobile,Main Channel
2024-06-08 02:00:00,85.95.133.97,15802,Brazil,Snowboarding,90,Desktop,Live Sports
2024-06-08 20:00:00,184.217.230.30,18580,Mexico,Soccer,80,Desktop,Main Channel
2024-06-09 11:00:00,89.49.22.18,15876,Chile,Basketball,10,Tablet,Main Channel
2024-06-10 14:00:00,149.15.23.15,12344,USA,Hockey,10,Desktop,Live Sports
2024-06-09 20:00:00,233.75.60.76,14569,Mexico,Hockey,80,Tablet,Main Channel
2024-06-10 19:00:00,47.171.199.45,17143,Brazil,Swimming,50,Desktop,Live Sports
2024-06-09 13:00:00,249.34.192.249,19902,Chile,Hockey,10,Mobile,Live Sports
2024-06-10 14:00:00,162.236.35.46,16877,Canada,Soccer,60,Desktop,Main Channel
2024-06-07 23:00:00,80.97.188.235,10834,USA,Basketball,70,Mobile,Live Sports
2024-06-09 07:00:00,241.161.145.97,17124,Brazil,Basketball,90,Mobile,Live Sports
2024-06-10 21:00:00,135.108.55.40,19404,USA,Hockey,60,Tablet,Events Channel 2
2024-06-08 16:00:00,226.64.82.152,14795,Chile,Soccer,50,Tablet,Events Channel 2
2024-06-09 22:00:00,97.242.41.40,16565,Canada,Swimming,80,Tablet,Main Channel
2024-06-08 04:00:00,205.199.1.141,12127,South Africa,Tennis,60,Desktop,Events Channel 2
2024-06-07 07:00:00,196.47.248.105,12631,Chile,Basketball,30,Desktop,Main Channel
2024-06-07 07:00:00,9.64.223.96,18229,Canada,Hockey,70,Tablet,Events Channel 2
2024-06-09 00:00:00,153.32.217.103,19969,Chile,Basketball,80,Tablet,Live Sports
2024-06-09 07:00:00,54.36.140.147,16747,Canada,Basketball,40,Tablet,Main Channel
2024-06-08 23:00:00,29.185.58.181,13350,USA,Basketball,10,Desktop,Main Channel
2024-06-09 11:00:00,56.58.40.97,10545,Canada,Swimming,10,Desktop,Events Channel 2
2024-06-07 11:00:00,149.143.158.222,18526,Canada,Swimming,50,Mobile,Events Channel 2
2024-06-09 09:00:00,30.231.66.178,15733,Namibia,Snowboarding,80,Mobile,Main Channel
2024-06-07 10:00:00,254.126.179.154,13001,Canada,Tennis,50,Tablet,Main Channel
2024-06-10 03:00:00,100.196.42.116,12717,Mexico,Swimming,10,Desktop,Events Channel 2
2024-06-08 02:00:00,138.131.42.254,12486,Namibia,Basketball,40,Desktop,Live Sports
2024-06-07 20:00:00,208.250.38.104,18550,South Africa,Soccer,50,Tablet,Live Sports
2024-06-07 20:00:00,97.11.145.8,17663,Mexico,Hockey,90,Tablet,Events Channel 2
2024-06-08 11:00:00,143.99.33.113,19188,South Africa,Snowboarding,40,Tablet,Main Channel
2024-06-10 18:00:00,222.174.212.140,19616,USA,Snowboarding,90,Desktop,Main Channel
2024-06-08 11:00:00,162.43.84.216,13081,Chile,Soccer,120,Desktop,Live Sports
2024-06-09 02:00:00,161.209.22.191,18276,Namibia,Snowboarding,90,Desktop,Main Channel
2024-06-10 20:00:00,231.167.70.111,19869,Brazil,Hockey,10,Desktop,Events Channel 2
2024-06-10 20:00:00,24.100.75.102,14691,Brazil,Tennis,80,Desktop,Events Channel 2
2024-06-07 03:00:00,157.239.94.192,19885,Brazil,Tennis,30,Desktop,Main Channel
2024-06-09 06:00:00,119.180.216.23,13827,Brazil,Tennis,30,Desktop,Live Sports
2024-06-08 00:00:00,14.104.212.57,19423,Namibia,Soccer,90,Tablet,Main Channel
2024-06-10 18:00:00,66.243.152.18,11411,Mexico,Tennis,30,Mobile,Live Sports
2024-06-10 01:00:00,87.245.200.219,12307,Canada,Snowboarding,90,Tablet,Main Channel
2024-06-07 22:00:00,46.4.106.92,14501,South Africa,Snowboarding,10,Tablet,Events Channel 2
2024-06-09 21:00:00,60.212.21.232,10923,Mexico,Tennis,90,Tablet,Events Channel 2
2024-06-07 04:00:00,99.246.208.69,18220,Brazil,Hockey,10,Desktop,Events Channel 2
2024-06-09 15:00:00,76.217.203.115,18985,South Africa,Swimming,30,Desktop,Main Channel
2024-06-09 04:00:00,138.223.154.128,14463,South Africa,Soccer,80,Desktop,Live Sports
2024-06-07 18:00:00,136.122.157.159,16351,South Africa,Tennis,120,Tablet,Live Sports
2024-06-09 20:00:00,47.65.165.22,12749,USA,Swimming,90,Tablet,Events Channel 2
2024-06-08 11:00:00,150.172.99.181,18066,Canada,Soccer,10,Tablet,Main Channel
2024-06-10 11:00:00,254.10.167.205,15964,Canada,Snowboarding,120,Mobile,Events Channel 2
2024-06-09 18:00:00,152.126.193.83,10643,Chile,Basketball,90,Mobile,Live Sports
2024-06-10 09:00:00,128.69.187.23,19272,USA,Soccer,90,Desktop,Events Channel 2
2024-06-08 00:00:00,234.43.82.11,14229,South Africa,Tennis,70,Mobile,Events Channel 2
2024-06-07 18:00:00,31.253.158.56,14265,USA,Basketball,70,Mobile,Main Channel
2024-06-09 18:00:00,9.93.127.134,17627,Canada,Swimming,90,Mobile,Events Channel 2
2024-06-10 19:00:00,249.152.61.145,15683,Brazil,Hockey,120,Desktop,Live Sports
2024-06-10 16:00:00,77.129.114.151,19595,Brazil,Snowboarding,70,Desktop,Main Channel
2024-06-09 06:00:00,217.233.31.230,15695,South Africa,Snowboarding,40,Mobile,Live Sports
2024-06-09 10:00:00,55.61.171.29,15688,South Africa,Hockey,50,Tablet,Live Sports
2024-06-08 06:00:00,219.228.248.64,11492,Mexico,Basketball,50,Tablet,Main Channel
2024-06-08 11:00:00,85.83.35.44,12323,Chile,Soccer,80,Mobile,Live Sports
2024-06-07 04:00:00,204.227.26.189,17724,USA,Soccer,80,Desktop,Events Channel 2
2024-06-10 02:00:00,226.64.82.152,19149,Namibia,Soccer,50,Tablet,Live Sports
2024-06-08 15:00:00,186.206.181.5,18101,Mexico,Tennis,10,Mobile,Events Channel 2
2024-06-07 21:00:00,3.192.132.116,18020,USA,Snowboarding,50,Mobile,Main Channel
2024-06-09 09:00:00,184.141.98.174,17788,Brazil,Soccer,60,Desktop,Main Channel
2024-06-10 13:00:00,205.199.1.141,14917,USA,Hockey,40,Tablet,Live Sports
2024-06-08 12:00:00,22.164.104.209,15308,Chile,Snowboarding,50,Tablet,Main Channel
2024-06-10 17:00:00,186.69.130.208,11715,Canada,Swimming,80,Tablet,Main Channel
2024-06-10 12:00:00,225.249.42.161,16614,Canada,Snowboarding,10,Desktop,Live Sports
2024-06-10 18:00:00,247.42.188.253,19732,South Africa,Basketball,120,Mobile,Events Channel 2
2024-06-10 08:00:00,211.190.201.82,10657,Namibia,Tennis,60,Mobile,Main Channel
2024-06-10 15:00:00,60.161.60.174,17255,South Africa,Soccer,10,Desktop,Live Sports
2024-06-09 19:00:00,178.57.68.69,18107,Mexico,Swimming,10,Desktop,Main Channel
2024-06-08 01:00:00,227.212.251.44,18841,Namibia,Tennis,80,Tablet,Main Channel
2024-06-09 06:00:00,95.44.125.25,14344,South Africa,Swimming,40,Desktop,Events Channel 2
2024-06-08 21:00:00,35.116.56.152,10775,USA,Basketball,80,Desktop,Main Channel
2024-06-10 06:00:00,181.93.228.178,11399,Brazil,Snowboarding,90,Mobile,Live Sports
2024-06-10 05:00:00,92.82.108.25,14644,Canada,Swimming,120,Desktop,Main Channel
2024-06-08 10:00:00,211.55.246.190,16624,USA,Soccer,10,Desktop,Live Sports
2024-06-10 16:00:00,56.186.47.155,12564,Canada,Tennis,10,Desktop,Main Channel
2024-06-07 23:00:00,138.223.154.128,15237,South Africa,Tennis,40,Mobile,Events Channel 2
2024-06-07 18:00:00,250.174.119.149,15050,Namibia,Basketball,10,Mobile,Live Sports
2024-06-07 08:00:00,175.206.207.160,10204,Namibia,Hockey,120,Mobile,Live Sports
2024-06-08 07:00:00,38.239.197.227,10326,Chile,Snowboarding,10,Tablet,Live Sports
2024-06-09 08:00:00,98.141.164.56,17273,Chile,Basketball,40,Desktop,Events Channel 2
2024-06-09 09:00:00,129.4.204.48,10279,South Africa,Swimming,60,Tablet,Events Channel 2
2024-06-10 13:00:00,45.24.78.167,19681,USA,Hockey,30,Desktop,Live Sports
2024-06-10 16:00:00,222.27.96.168,10299,South Africa,Tennis,120,Tablet,Live Sports
2024-06-08 20:00:00,139.250.138.13,13378,Canada,Basketball,50,Desktop,Events Channel 2
2024-06-09 11:00:00,245.159.153.90,13444,Canada,Swimming,40,Mobile,Live Sports
2024-06-10 17:00:00,41.21.50.95,11976,Namibia,Swimming,10,Mobile,Main Channel
2024-06-08 15:00:00,151.46.168.247,18696,Namibia,Basketball,40,Desktop,Main Channel
2024-06-09 07:00:00,43.202.162.207,16654,Chile,Snowboarding,120,Desktop,Events Channel 2
2024-06-08 09:00:00,123.151.140.244,19646,Namibia,Basketball,60,Mobile,Live Sports
2024-06-10 13:00:00,1.62.78.161,14175,Chile,Tennis,60,Tablet,Live Sports
2024-06-10 08:00:00,80.131.33.241,11750,South Africa,Tennis,90,Mobile,Events Channel 2
2024-06-07 12:00:00,146.8.123.13,11276,USA,Swimming,10,Tablet,Events Channel 2
2024-06-07 18:00:00,194.184.135.209,15333,Namibia,Hockey,50,Tablet,Events Channel 2
2024-06-10 01:00:00,146.162.97.133,12436,South Africa,Soccer,10,Desktop,Main Channel
2024-06-07 02:00:00,194.142.215.249,11937,Mexico,Snowboarding,60,Mobile,Events Channel 2
2024-06-09 02:00:00,249.123.219.100,10958,Namibia,Basketball,30,Tablet,Events Channel 2
2024-06-07 05:00:00,2.92.168.253,14156,South Africa,Swimming,120,Mobile,Main Channel
2024-06-08 02:00:00,188.64.187.146,12635,Mexico,Swimming,40,Mobile,Events Channel 2
2024-06-07 04:00:00,82.81.52.184,18046,South Africa,Tennis,40,Tablet,Main Channel
2024-06-09 12:00:00,171.85.29.184,13350,Brazil,Swimming,90,Tablet,Live Sports
2024-06-07 18:00:00,222.27.96.168,15812,Brazil,Hockey,90,Mobile,Live Sports
2024-06-10 12:00:00,253.190.53.135,16371,Mexico,Hockey,50,Mobile,Live Sports
2024-06-08 15:00:00,127.192.105.145,13745,Namibia,Basketball,80,Tablet,Main Channel
2024-06-07 06:00:00,128.209.135.27,19041,Canada,Soccer,50,Desktop,Events Channel 2
2024-06-10 04:00:00,40.12.230.165,17350,Chile,Hockey,80,Desktop,Live Sports
2024-06-07 11:00:00,152.126.193.83,15241,Chile,Basketball,80,Mobile,Events Channel 2
2024-06-08 15:00:00,115.171.91.222,11169,USA,Hockey,90,Tablet,Live Sports
2024-06-09 14:00:00,230.124.142.15,13435,Chile,Basketball,50,Desktop,Events Channel 2
2024-06-09 08:00:00,169.18.193.4,19996,USA,Basketball,80,Mobile,Events Channel 2
2024-06-10 21:00:00,132.82.224.173,19558,Chile,Swimming,60,Desktop,Live Sports
2024-06-10 21:00:00,160.134.94.119,16728,Chile,Soccer,70,Desktop,Live Sports
2024-06-10 04:00:00,121.157.49.157,12919,Namibia,Hockey,40,Tablet,Main Channel
2024-06-10 05:00:00,29.150.180.30,13595,Mexico,Tennis,60,Desktop,Live Sports
2024-06-07 02:00:00,101.240.66.26,16030,Chile,Hockey,50,Tablet,Main Channel
2024-06-08 07:00:00,128.127.235.201,11894,Mexico,Hockey,30,Mobile,Events Channel 2
2024-06-07 17:00:00,72.67.179.61,18546,Canada,Snowboarding,120,Tablet,Live Sports
2024-06-09 09:00:00,35.107.126.9,14413,South Africa,Swimming,90,Desktop,Live Sports
2024-06-10 02:00:00,40.6.64.185,19788,Brazil,Swimming,120,Tablet,Main Channel
2024-06-07 12:00:00,200.188.81.242,14901,Canada,Basketball,30,Desktop,Live Sports
2024-06-07 05:00:00,95.254.145.144,15581,Canada,Basketball,30,Desktop,Main Channel
2024-06-10 22:00:00,108.237.115.147,11642,Brazil,Snowboarding,60,Tablet,Main Channel
2024-06-08 23:00:00,251.8.184.162,14898,Namibia,Tennis,80,Tablet,Events Channel 2
2024-06-10 23:00:00,149.134.116.208,18094,USA,Swimming,40,Mobile,Main Channel
2024-06-07 20:00:00,16.31.229.30,14028,Mexico,Tennis,120,Desktop,Events Channel 2
2024-06-10 07:00:00,169.138.70.7,12137,Brazil,Swimming,10,Desktop,Events Channel 2
2024-06-09 13:00:00,40.211.25.195,18998,USA,Hockey,30,Mobile,Main Channel
2024-06-09 20:00:00,2.236.135.111,11460,Mexico,Snowboarding,120,Mobile,Events Channel 2
2024-06-09 21:00:00,44.246.18.43,14932,Brazil,Swimming,40,Tablet,Events Channel 2
2024-06-09 14:00:00,110.140.254.119,11100,Canada,Hockey,90,Desktop,Events Channel 2
2024-06-07 11:00:00,105.230.182.46,15684,USA,Basketball,90,Mobile,Main Channel
2024-06-09 14:00:00,215.139.111.108,10414,Canada,Snowboarding,120,Tablet,Live Sports
2024-06-09 09:00:00,126.45.167.166,14131,Chile,Snowboarding,30,Desktop,Main Channel
2024-06-07 03:00:00,251.50.164.157,16587,Brazil,Soccer,120,Desktop,Main Channel
2024-06-07 20:00:00,149.31.30.7,11718,Canada,Basketball,40,Desktop,Live Sports
2024-06-08 08:00:00,76.172.89.116,16839,USA,Snowboarding,90,Mobile,Events Channel 2
2024-06-08 21:00:00,251.158.77.118,15211,Mexico,Basketball,80,Desktop,Live Sports
2024-06-07 21:00:00,64.236.250.129,13022,Chile,Soccer,70,Mobile,Live Sports
2024-06-10 16:00:00,8.221.209.135,13604,Mexico,Tennis,40,Tablet,Main Channel
2024-06-07 16:00:00,189.98.6.112,17138,Brazil,Soccer,120,Tablet,Live Sports
2024-06-08 07:00:00,102.97.111.106,11081,South Africa,Swimming,120,Desktop,Live Sports
2024-06-08 04:00:00,41.76.164.92,10230,Canada,Basketball,30,Desktop,Live Sports
2024-06-09 15:00:00,245.3.119.226,10029,Chile,Tennis,80,Desktop,Live Sports
2024-06-07 09:00:00,113.37.113.32,11900,USA,Tennis,80,Tablet,Live Sports
2024-06-10 13:00:00,244.73.127.107,14044,Mexico,Snowboarding,120,Desktop,Main Channel
2024-06-08 23:00:00,67.127.148.110,16150,Namibia,Hockey,60,Tablet,Live Sports
2024-06-07 17:00:00,212.146.189.56,15383,Chile,Basketball,120,Desktop,Events Channel 2
2024-06-08 11:00:00,96.51.47.44,18283,Namibia,Hockey,80,Mobile,Main Channel
2024-06-09 12:00:00,37.164.246.103,14186,Canada,Basketball,80,Desktop,Events Channel 2
2024-06-07 13:00:00,68.231.44.189,14441,Chile,Basketball,70,Tablet,Main Channel
2024-06-09 17:00:00,58.105.90.173,18955,Namibia,Basketball,30,Desktop,Main Channel
2024-06-08 05:00:00,110.62.117.184,16056,Canada,Hockey,90,Desktop,Main Channel
2024-06-10 13:00:00,161.71.251.249,10185,Namibia,Tennis,70,Mobile,Events Channel 2
2024-06-09 05:00:00,116.36.29.139,11370,USA,Basketball,40,Desktop,Main Channel
2024-06-07 12:00:00,67.231.42.124,16551,Brazil,Swimming,90,Desktop,Events Channel 2
2024-06-10 03:00:00,213.194.251.97,15986,Canada,Swimming,70,Mobile,Events Channel 2
2024-06-07 03:00:00,190.44.24.5,18920,Chile,Swimming,120,Mobile,Live Sports
2024-06-07 15:00:00,229.118.18.249,14411,Mexico,Snowboarding,10,Mobile,Main Channel
2024-06-08 03:00:00,100.38.157.102,12839,Chile,Snowboarding,10,Tablet,Events Channel 2
2024-06-10 19:00:00,144.65.149.140,14799,Brazil,Hockey,30,Tablet,Live Sports
2024-06-08 07:00:00,38.210.32.124,14582,South Africa,Hockey,50,Desktop,Live Sports
2024-06-09 03:00:00,110.59.233.211,15781,USA,Soccer,50,Tablet,Events Channel 2
2024-06-09 12:00:00,140.208.23.214,11408,Canada,Basketball,60,Desktop,Main Channel
2024-06-07 09:00:00,45.24.78.167,13349,South Africa,Soccer,10,Tablet,Live Sports
2024-06-09 06:00:00,92.218.225.211,15003,Chile,Snowboarding,70,Tablet,Events Channel 2
2024-06-10 09:00:00,211.27.5.74,13097,Mexico,Basketball,90,Tablet,Events Channel 2
2024-06-07 02:00:00,151.46.168.247,10993,Chile,Soccer,50,Desktop,Main Channel
2024-06-10 03:00:00,108.251.47.129,19640,Canada,Soccer,70,Mobile,Main Channel
2024-06-08 00:00:00,159.195.183.94,19551,Brazil,Snowboarding,90,Desktop,Events Channel 2
2024-06-10 17:00:00,171.168.158.156,15567,Canada,Soccer,50,Mobile,Live Sports
2024-06-07 10:00:00,103.87.232.142,17144,Namibia,Snowboarding,60,Tablet,Main Channel
2024-06-08 01:00:00,79.221.247.171,14684,Canada,Basketball,30,Desktop,Live Sports
2024-06-08 08:00:00,99.221.234.93,18533,Chile,Hockey,70,Mobile,Main Channel
2024-06-09 12:00:00,12.155.254.121,18207,Namibia,Tennis,90,Desktop,Main Channel
2024-06-10 19:00:00,174.129.62.6,18508,Chile,Basketball,60,Desktop,Events Channel 2
2024-06-08 17:00:00,153.245.48.123,15939,USA,Swimming,10,Tablet,Live Sports
2024-06-10 13:00:00,123.25.79.245,11985,Namibia,Hockey,60,Tablet,Events Channel 2
2024-06-08 05:00:00,132.211.35.232,19347,Brazil,Snowboarding,40,Desktop,Live Sports
2024-06-10 06:00:00,212.195.62.154,19868,Brazil,Hockey,80,Mobile,Live Sports
2024-06-07 12:00:00,45.81.89.4,12332,USA,Tennis,120,Desktop,Live Sports
2024-06-07 16:00:00,49.141.25.32,11714,Canada,Hockey,120,Tablet,Events Channel 2
2024-06-09 18:00:00,48.17.115.17,19009,Namibia,Swimming,10,Desktop,Main Channel
2024-06-07 22:00:00,142.235.19.176,11175,Mexico,Soccer,60,Tablet,Live Sports
2024-06-09 12:00:00,108.237.115.147,19821,Namibia,Swimming,10,Mobile,Events Channel 2
2024-06-09 02:00:00,22.32.94.15,14116,Brazil,Basketball,10,Tablet,Main Channel
2024-06-07 07:00:00,87.245.200.219,13946,Brazil,Soccer,40,Tablet,Main Channel
2024-06-09 06:00:00,219.53.129.221,10715,Brazil,Swimming,120,Desktop,Events Channel 2
2024-06-07 10:00:00,77.2.248.112,17763,South Africa,Snowboarding,50,Desktop,Events Channel 2
2024-06-10 13:00:00,102.166.220.119,13780,Namibia,Snowboarding,50,Desktop,Events Channel 2
2024-06-10 12:00:00,214.205.71.1,18090,Namibia,Hockey,80,Mobile,Main Channel
2024-06-10 00:00:00,77.7.239.4,11970,Canada,Swimming,90,Mobile,Events Channel 2
2024-06-10 11:00:00,125.88.59.100,10675,Namibia,Basketball,90,Tablet,Live Sports
2024-06-07 23:00:00,66.118.173.15,10176,Chile,Swimming,10,Mobile,Live Sports
2024-06-08 09:00:00,196.125.128.42,10016,Brazil,Tennis,50,Mobile,Main Channel
2024-06-08 07:00:00,1.163.124.105,10746,Chile,Snowboarding,50,Mobile,Main Channel
2024-06-07 20:00:00,236.166.155.51,13364,South Africa,Snowboarding,50,Tablet,Live Sports
2024-06-08 05:00:00,99.221.234.93,13761,Mexico,Soccer,30,Desktop,Events Channel 2
2024-06-10 09:00:00,45.12.205.123,14668,USA,Snowboarding,80,Desktop,Events Channel 2
2024-06-09 02:00:00,19.98.175.60,19629,Chile,Swimming,60,Tablet,Events Channel 2
2024-06-07 20:00:00,1.247.230.65,12746,Namibia,Hockey,90,Mobile,Main Channel
2024-06-10 13:00:00,157.216.102.43,16442,Canada,Snowboarding,80,Mobile,Main Channel
2024-06-08 21:00:00,107.175.105.220,11274,Canada,Snowboarding,50,Tablet,Events Channel 2
2024-06-10 04:00:00,178.245.103.148,13000,Mexico,Snowboarding,10,Desktop,Events Channel 2
2024-06-09 14:00:00,208.219.61.13,19965,Mexico,Basketball,70,Mobile,Events Channel 2
2024-06-08 04:00:00,223.43.185.151,13003,South Africa,Tennis,90,Desktop,Main Channel
2024-06-07 22:00:00,183.182.17.25,17924,South Africa,Hockey,10,Desktop,Main Channel
2024-06-08 02:00:00,3.126.103.165,11983,Mexico,Basketball,10,Desktop,Events Channel 2
2024-06-08 15:00:00,150.172.99.181,14149,South Africa,Hockey,90,Mobile,Live Sports
2024-06-07 10:00:00,124.218.159.100,12302,USA,Hockey,50,Desktop,Main Channel
2024-06-08 05:00:00,252.116.234.188,15817,Chile,Snowboarding,120,Tablet,Live Sports
2024-06-08 04:00:00,79.134.202.202,18818,Chile,Soccer,70,Tablet,Live Sports
2024-06-07 07:00:00,214.42.214.113,17093,Mexico,Basketball,120,Mobile,Events Channel 2
2024-06-07 16:00:00,235.243.160.100,15001,Namibia,Hockey,10,Tablet,Live Sports
2024-06-07 04:00:00,245.250.201.118,10016,Namibia,Basketball,120,Tablet,Live Sports
2024-06-08 06:00:00,61.68.181.112,17770,Brazil,Tennis,60,Desktop,Live Sports
2024-06-09 14:00:00,118.253.29.129,16649,Canada,Snowboarding,70,Tablet,Events Channel 2
